date,month_id,home_team,away_team,y_true,selected_set,p_selected,stake_total,stake_split,hit,profit,stoploss,bankroll,martingale_level
2022-10-08,2022-10,HOME,AWAY,0,"(2, 3)",0.4572064284016747,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-378225.0,1
2022-10-08,2022-10,HOME,AWAY,5,"(2, 3)",0.4572064284016747,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-378525.0,2
2022-11-01,2022-11,HOME,AWAY,4,"(2, 3)",0.45098984720255086,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-379425.0,3
2022-11-01,2022-11,HOME,AWAY,3,"(2, 3)",0.45098984720255086,2700,"{2: 1350.0, 3: 1350.0}",1,2295.0000000000005,0,-377130.0,0
2022-11-01,2022-11,HOME,AWAY,5,"(2, 3)",0.45098984720255086,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-377230.0,1
2022-11-02,2022-11,HOME,AWAY,4,"(2, 3)",0.45098984720255086,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-377530.0,2
2022-11-02,2022-11,HOME,AWAY,3,"(2, 3)",0.45098984720255086,900,"{2: 450.0, 3: 450.0}",1,787.5,0,-376742.5,0
2022-11-02,2022-11,HOME,AWAY,1,"(2, 3)",0.45098984720255086,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-376842.5,1
2022-11-02,2022-11,HOME,AWAY,4,"(2, 3)",0.45098984720255086,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-377142.5,2
2022-11-02,2022-11,HOME,AWAY,0,"(2, 3)",0.45098984720255086,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-378042.5,3
2022-11-02,2022-11,HOME,AWAY,1,"(2, 3)",0.45098984720255086,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-380742.5,4
2022-11-02,2022-11,HOME,AWAY,0,"(2, 3)",0.45098984720255086,8100,"{2: 4050.0, 3: 4050.0}",0,-8100.0,0,-388842.5,5
2022-11-02,2022-11,HOME,AWAY,3,"(2, 3)",0.45098984720255086,24300,"{2: 12150.0, 3: 12150.0}",1,18832.499999999996,0,-370010.0,0
2022-11-02,2022-11,HOME,AWAY,6,"(2, 3)",0.45098984720255086,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-370110.0,1
2022-11-02,2022-11,HOME,AWAY,3,"(2, 3)",0.45098984720255086,300,"{2: 150.0, 3: 150.0}",1,240.0,0,-369870.0,0
2022-11-02,2022-11,HOME,AWAY,2,"(2, 3)",0.45098984720255086,100,"{2: 50.0, 3: 50.0}",1,135.0,0,-369735.0,0
2022-11-02,2022-11,HOME,AWAY,1,"(2, 3)",0.45098984720255086,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-369835.0,1
2022-11-02,2022-11,HOME,AWAY,2,"(2, 3)",0.45098984720255086,300,"{2: 150.0, 3: 150.0}",1,345.0,0,-369490.0,0
2022-12-01,2022-12,HOME,AWAY,3,"(2, 3)",0.4608591946156517,100,"{2: 50.0, 3: 50.0}",1,62.5,0,-369427.5,0
2022-12-01,2022-12,HOME,AWAY,2,"(2, 3)",0.4608591946156517,100,"{2: 50.0, 3: 50.0}",1,62.5,0,-369365.0,0
2022-12-01,2022-12,HOME,AWAY,3,"(2, 3)",0.4608591946156517,100,"{2: 50.0, 3: 50.0}",1,82.5,0,-369282.5,0
2022-12-01,2022-12,HOME,AWAY,0,"(2, 3)",0.4608591946156517,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-369382.5,1
2022-12-02,2022-12,HOME,AWAY,3,"(2, 3)",0.4608591946156517,300,"{2: 150.0, 3: 150.0}",1,217.5,0,-369165.0,0
2022-12-02,2022-12,HOME,AWAY,6,"(2, 3)",0.4608591946156517,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-369265.0,1
2022-12-02,2022-12,HOME,AWAY,2,"(2, 3)",0.4608591946156517,300,"{2: 150.0, 3: 150.0}",1,180.0,0,-369085.0,0
2022-12-02,2022-12,HOME,AWAY,3,"(2, 3)",0.4608591946156517,100,"{2: 50.0, 3: 50.0}",1,70.0,0,-369015.0,0
2022-12-03,2022-12,HOME,AWAY,5,"(2, 3)",0.4608591946156517,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-369115.0,1
2022-12-03,2022-12,HOME,AWAY,1,"(2, 3)",0.4608591946156517,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-369415.0,2
2022-12-03,2022-12,HOME,AWAY,4,"(2, 3)",0.4608591946156517,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-370315.0,3
2022-12-04,2022-12,HOME,AWAY,3,"(2, 3)",0.4608591946156517,2700,"{2: 1350.0, 3: 1350.0}",1,1890.0,0,-368425.0,0
2022-12-04,2022-12,HOME,AWAY,4,"(2, 3)",0.4608591946156517,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-368525.0,1
2022-12-05,2022-12,HOME,AWAY,3,"(2, 3)",0.4608591946156517,300,"{2: 150.0, 3: 150.0}",1,255.0,0,-368270.0,0
2022-12-05,2022-12,HOME,AWAY,2,"(2, 3)",0.4608591946156517,100,"{2: 50.0, 3: 50.0}",1,52.499999999999986,0,-368217.5,0
2022-12-06,2022-12,HOME,AWAY,5,"(2, 3)",0.4608591946156517,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-368317.5,1
2023-01-01,2023-01,HOME,AWAY,2,"(2, 3)",0.4683645623063804,300,"{2: 150.0, 3: 150.0}",1,314.99999999999994,0,-368002.5,0
2023-01-01,2023-01,HOME,AWAY,4,"(2, 3)",0.4683645623063804,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-368102.5,1
2023-01-01,2023-01,HOME,AWAY,1,"(2, 3)",0.4683645623063804,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-368402.5,2
2023-01-01,2023-01,HOME,AWAY,2,"(2, 3)",0.4683645623063804,900,"{2: 450.0, 3: 450.0}",1,540.0000000000001,0,-367862.5,0
2023-01-01,2023-01,HOME,AWAY,2,"(2, 3)",0.4683645623063804,100,"{2: 50.0, 3: 50.0}",1,95.0,0,-367767.5,0
2023-01-01,2023-01,HOME,AWAY,1,"(2, 3)",0.4683645623063804,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-367867.5,1
2023-01-01,2023-01,HOME,AWAY,1,"(2, 3)",0.4683645623063804,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-368167.5,2
2023-01-01,2023-01,HOME,AWAY,2,"(2, 3)",0.4683645623063804,900,"{2: 450.0, 3: 450.0}",1,562.5,0,-367605.0,0
2023-01-01,2023-01,HOME,AWAY,2,"(2, 3)",0.4683645623063804,100,"{2: 50.0, 3: 50.0}",1,62.5,0,-367542.5,0
2023-01-01,2023-01,HOME,AWAY,6,"(2, 3)",0.4683645623063804,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-367642.5,1
2023-01-01,2023-01,HOME,AWAY,3,"(2, 3)",0.4683645623063804,300,"{2: 150.0, 3: 150.0}",1,247.5,0,-367395.0,0
2023-01-01,2023-01,HOME,AWAY,3,"(2, 3)",0.4683645623063804,100,"{2: 50.0, 3: 50.0}",1,87.5,0,-367307.5,0
2023-01-01,2023-01,HOME,AWAY,3,"(2, 3)",0.4683645623063804,100,"{2: 50.0, 3: 50.0}",1,75.0,0,-367232.5,0
2023-01-02,2023-01,HOME,AWAY,3,"(2, 3)",0.4683645623063804,100,"{2: 50.0, 3: 50.0}",1,80.0,0,-367152.5,0
2023-01-02,2023-01,HOME,AWAY,2,"(2, 3)",0.4683645623063804,100,"{2: 50.0, 3: 50.0}",1,77.49999999999999,0,-367075.0,0
2023-01-02,2023-01,HOME,AWAY,2,"(2, 3)",0.4683645623063804,100,"{2: 50.0, 3: 50.0}",1,85.0,0,-366990.0,0
2023-02-01,2023-02,HOME,AWAY,1,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-367090.0,1
2023-02-01,2023-02,HOME,AWAY,3,"(2, 3)",0.4697279656095994,300,"{2: 150.0, 3: 150.0}",1,232.5,0,-366857.5,0
2023-02-01,2023-02,HOME,AWAY,1,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-366957.5,1
2023-02-01,2023-02,HOME,AWAY,3,"(2, 3)",0.4697279656095994,300,"{2: 150.0, 3: 150.0}",1,262.5,0,-366695.0,0
2023-02-01,2023-02,HOME,AWAY,2,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",1,50.0,0,-366645.0,0
2023-02-01,2023-02,HOME,AWAY,2,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",1,50.0,0,-366595.0,0
2023-02-01,2023-02,HOME,AWAY,3,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",1,72.50000000000001,0,-366522.5,0
2023-02-01,2023-02,HOME,AWAY,1,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-366622.5,1
2023-02-01,2023-02,HOME,AWAY,3,"(2, 3)",0.4697279656095994,300,"{2: 150.0, 3: 150.0}",1,210.0,0,-366412.5,0
2023-02-01,2023-02,HOME,AWAY,2,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",1,47.500000000000014,0,-366365.0,0
2023-02-02,2023-02,HOME,AWAY,2,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",1,97.5,0,-366267.5,0
2023-02-02,2023-02,HOME,AWAY,2,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",1,92.5,0,-366175.0,0
2023-02-02,2023-02,HOME,AWAY,4,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-366275.0,1
2023-02-02,2023-02,HOME,AWAY,3,"(2, 3)",0.4697279656095994,300,"{2: 150.0, 3: 150.0}",1,210.0,0,-366065.0,0
2023-02-02,2023-02,HOME,AWAY,4,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-366165.0,1
2023-02-02,2023-02,HOME,AWAY,5,"(2, 3)",0.4697279656095994,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-366465.0,2
2023-03-01,2023-03,HOME,AWAY,1,"(2, 3)",0.46653911861236785,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-367365.0,3
2023-03-01,2023-03,HOME,AWAY,2,"(2, 3)",0.46653911861236785,2700,"{2: 1350.0, 3: 1350.0}",1,1687.5,0,-365677.5,0
2023-03-01,2023-03,HOME,AWAY,3,"(2, 3)",0.46653911861236785,100,"{2: 50.0, 3: 50.0}",1,100.0,0,-365577.5,0
2023-03-01,2023-03,HOME,AWAY,3,"(2, 3)",0.46653911861236785,100,"{2: 50.0, 3: 50.0}",1,82.5,0,-365495.0,0
2023-03-01,2023-03,HOME,AWAY,6,"(2, 3)",0.46653911861236785,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-365595.0,1
2023-03-01,2023-03,HOME,AWAY,3,"(2, 3)",0.46653911861236785,300,"{2: 150.0, 3: 150.0}",1,270.0,0,-365325.0,0
2023-03-01,2023-03,HOME,AWAY,3,"(2, 3)",0.46653911861236785,100,"{2: 50.0, 3: 50.0}",1,87.5,0,-365237.5,0
2023-03-01,2023-03,HOME,AWAY,4,"(2, 3)",0.46653911861236785,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-365337.5,1
2023-03-01,2023-03,HOME,AWAY,0,"(2, 3)",0.46653911861236785,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-365637.5,2
2023-03-02,2023-03,HOME,AWAY,2,"(2, 3)",0.46653911861236785,900,"{2: 450.0, 3: 450.0}",1,765.0,0,-364872.5,0
2023-03-02,2023-03,HOME,AWAY,1,"(2, 3)",0.46653911861236785,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-364972.5,1
2023-03-02,2023-03,HOME,AWAY,3,"(2, 3)",0.46653911861236785,300,"{2: 150.0, 3: 150.0}",1,292.5,0,-364680.0,0
2023-03-02,2023-03,HOME,AWAY,7,"(2, 3)",0.46653911861236785,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-364780.0,1
2023-03-02,2023-03,HOME,AWAY,3,"(2, 3)",0.46653911861236785,300,"{2: 150.0, 3: 150.0}",1,255.0,0,-364525.0,0
2023-03-02,2023-03,HOME,AWAY,1,"(2, 3)",0.46653911861236785,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-364625.0,1
2023-03-02,2023-03,HOME,AWAY,4,"(2, 3)",0.46653911861236785,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-364925.0,2
2023-04-01,2023-04,HOME,AWAY,3,"(2, 3)",0.45629209331441,900,"{2: 450.0, 3: 450.0}",1,742.5,0,-364182.5,0
2023-04-01,2023-04,HOME,AWAY,4,"(2, 3)",0.45629209331441,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-364282.5,1
2023-04-01,2023-04,HOME,AWAY,6,"(2, 3)",0.45629209331441,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-364582.5,2
2023-04-01,2023-04,HOME,AWAY,2,"(2, 3)",0.45629209331441,900,"{2: 450.0, 3: 450.0}",1,944.9999999999998,0,-363637.5,0
2023-04-01,2023-04,HOME,AWAY,0,"(2, 3)",0.45629209331441,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-363737.5,1
2023-04-01,2023-04,HOME,AWAY,1,"(2, 3)",0.45629209331441,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-364037.5,2
2023-04-01,2023-04,HOME,AWAY,5,"(2, 3)",0.45629209331441,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-364937.5,3
2023-04-01,2023-04,HOME,AWAY,5,"(2, 3)",0.45629209331441,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-367637.5,4
2023-04-01,2023-04,HOME,AWAY,4,"(2, 3)",0.45629209331441,8100,"{2: 4050.0, 3: 4050.0}",0,-8100.0,0,-375737.5,5
2023-04-01,2023-04,HOME,AWAY,2,"(2, 3)",0.45629209331441,24300,"{2: 12150.0, 3: 12150.0}",1,23692.5,0,-352045.0,0
2023-04-01,2023-04,HOME,AWAY,0,"(2, 3)",0.45629209331441,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-352145.0,1
2023-04-01,2023-04,HOME,AWAY,1,"(2, 3)",0.45629209331441,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-352445.0,2
2023-04-01,2023-04,HOME,AWAY,6,"(2, 3)",0.45629209331441,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-353345.0,3
2023-04-01,2023-04,HOME,AWAY,5,"(2, 3)",0.45629209331441,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-356045.0,4
2023-04-01,2023-04,HOME,AWAY,2,"(2, 3)",0.45629209331441,8100,"{2: 4050.0, 3: 4050.0}",1,4657.5,0,-351387.5,0
2023-04-01,2023-04,HOME,AWAY,4,"(2, 3)",0.45629209331441,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-351487.5,1
2023-05-01,2023-05,HOME,AWAY,6,"(2, 3)",0.45098984720255086,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-351787.5,2
2023-05-01,2023-05,HOME,AWAY,3,"(2, 3)",0.45098984720255086,900,"{2: 450.0, 3: 450.0}",1,787.5,0,-351000.0,0
2023-05-01,2023-05,HOME,AWAY,1,"(2, 3)",0.45098984720255086,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-351100.0,1
2023-05-01,2023-05,HOME,AWAY,2,"(2, 3)",0.45098984720255086,300,"{2: 150.0, 3: 150.0}",1,180.0,0,-350920.0,0
2023-05-01,2023-05,HOME,AWAY,0,"(2, 3)",0.45098984720255086,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-351020.0,1
2023-05-02,2023-05,HOME,AWAY,7,"(2, 3)",0.45098984720255086,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-351320.0,2
2023-05-02,2023-05,HOME,AWAY,2,"(2, 3)",0.45098984720255086,900,"{2: 450.0, 3: 450.0}",1,562.5,0,-350757.5,0
2023-05-02,2023-05,HOME,AWAY,4,"(2, 3)",0.45098984720255086,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-350857.5,1
2023-05-03,2023-05,HOME,AWAY,1,"(2, 3)",0.45098984720255086,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-351157.5,2
2023-05-03,2023-05,HOME,AWAY,6,"(2, 3)",0.45098984720255086,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-352057.5,3
2023-05-03,2023-05,HOME,AWAY,4,"(2, 3)",0.45098984720255086,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-354757.5,4
2023-05-03,2023-05,HOME,AWAY,2,"(2, 3)",0.45098984720255086,8100,"{2: 4050.0, 3: 4050.0}",1,5670.0,0,-349087.5,0
2023-05-03,2023-05,HOME,AWAY,6,"(2, 3)",0.45098984720255086,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-349187.5,1
2023-05-03,2023-05,HOME,AWAY,4,"(2, 3)",0.45098984720255086,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-349487.5,2
2023-05-03,2023-05,HOME,AWAY,4,"(2, 3)",0.45098984720255086,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-350387.5,3
2023-05-04,2023-05,HOME,AWAY,5,"(2, 3)",0.45098984720255086,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-353087.5,4
2023-06-01,2023-06,HOME,AWAY,4,"(2, 3)",0.4592369158468991,8100,"{2: 4050.0, 3: 4050.0}",0,-8100.0,0,-361187.5,5
2023-06-01,2023-06,HOME,AWAY,6,"(2, 3)",0.4592369158468991,24300,"{2: 12150.0, 3: 12150.0}",0,-24300.0,0,-385487.5,6
2023-06-01,2023-06,HOME,AWAY,1,"(2, 3)",0.4592369158468991,72900,"{2: 36450.0, 3: 36450.0}",0,-72900.0,0,-458387.5,7
2023-06-01,2023-06,HOME,AWAY,2,"(2, 3)",0.4592369158468991,218700,"{2: 109350.0, 3: 109350.0}",1,136687.5,0,-321700.0,0
2023-06-01,2023-06,HOME,AWAY,4,"(2, 3)",0.4592369158468991,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-321800.0,1
2023-06-01,2023-06,HOME,AWAY,5,"(2, 3)",0.4592369158468991,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-322100.0,2
2023-06-01,2023-06,HOME,AWAY,3,"(2, 3)",0.4592369158468991,900,"{2: 450.0, 3: 450.0}",1,877.5,0,-321222.5,0
2023-06-01,2023-06,HOME,AWAY,5,"(2, 3)",0.4592369158468991,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-321322.5,1
2023-06-02,2023-06,HOME,AWAY,3,"(2, 3)",0.4592369158468991,300,"{2: 150.0, 3: 150.0}",1,240.0,0,-321082.5,0
2023-06-02,2023-06,HOME,AWAY,2,"(2, 3)",0.4592369158468991,100,"{2: 50.0, 3: 50.0}",1,70.0,0,-321012.5,0
2023-06-02,2023-06,HOME,AWAY,3,"(2, 3)",0.4592369158468991,100,"{2: 50.0, 3: 50.0}",1,80.0,0,-320932.5,0
2023-06-03,2023-06,HOME,AWAY,3,"(2, 3)",0.4592369158468991,100,"{2: 50.0, 3: 50.0}",1,80.0,0,-320852.5,0
2023-06-03,2023-06,HOME,AWAY,5,"(2, 3)",0.4592369158468991,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-320952.5,1
2023-06-03,2023-06,HOME,AWAY,1,"(2, 3)",0.4592369158468991,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-321252.5,2
2023-06-03,2023-06,HOME,AWAY,2,"(2, 3)",0.4592369158468991,900,"{2: 450.0, 3: 450.0}",1,765.0,0,-320487.5,0
2023-06-03,2023-06,HOME,AWAY,3,"(2, 3)",0.4592369158468991,100,"{2: 50.0, 3: 50.0}",1,85.0,0,-320402.5,0
2023-07-01,2023-07,HOME,AWAY,2,"(2, 3)",0.462846119670143,100,"{2: 50.0, 3: 50.0}",1,125.0,0,-320277.5,0
2023-07-01,2023-07,HOME,AWAY,2,"(2, 3)",0.462846119670143,100,"{2: 50.0, 3: 50.0}",1,67.5,0,-320210.0,0
2023-07-01,2023-07,HOME,AWAY,0,"(2, 3)",0.462846119670143,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-320310.0,1
2023-07-01,2023-07,HOME,AWAY,2,"(2, 3)",0.462846119670143,300,"{2: 150.0, 3: 150.0}",1,262.5,0,-320047.5,0
2023-07-01,2023-07,HOME,AWAY,3,"(2, 3)",0.462846119670143,100,"{2: 50.0, 3: 50.0}",1,85.0,0,-319962.5,0
2023-07-01,2023-07,HOME,AWAY,2,"(2, 3)",0.462846119670143,100,"{2: 50.0, 3: 50.0}",1,72.50000000000001,0,-319890.0,0
2023-07-02,2023-07,HOME,AWAY,2,"(2, 3)",0.462846119670143,100,"{2: 50.0, 3: 50.0}",1,77.49999999999999,0,-319812.5,0
2023-07-02,2023-07,HOME,AWAY,5,"(2, 3)",0.462846119670143,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-319912.5,1
2023-07-02,2023-07,HOME,AWAY,2,"(2, 3)",0.462846119670143,300,"{2: 150.0, 3: 150.0}",1,225.0,0,-319687.5,0
2023-07-02,2023-07,HOME,AWAY,4,"(2, 3)",0.462846119670143,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-319787.5,1
2023-07-02,2023-07,HOME,AWAY,1,"(2, 3)",0.462846119670143,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-320087.5,2
2023-07-02,2023-07,HOME,AWAY,2,"(2, 3)",0.462846119670143,900,"{2: 450.0, 3: 450.0}",1,742.5,0,-319345.0,0
2023-07-02,2023-07,HOME,AWAY,0,"(2, 3)",0.462846119670143,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-319445.0,1
2023-07-02,2023-07,HOME,AWAY,4,"(2, 3)",0.462846119670143,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-319745.0,2
2023-07-02,2023-07,HOME,AWAY,1,"(2, 3)",0.462846119670143,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-320645.0,3
2023-07-02,2023-07,HOME,AWAY,2,"(2, 3)",0.462846119670143,2700,"{2: 1350.0, 3: 1350.0}",1,2295.0000000000005,0,-318350.0,0
2023-08-01,2023-08,HOME,AWAY,4,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-318450.0,1
2023-08-01,2023-08,HOME,AWAY,1,"(2, 3)",0.4611187028476388,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-318750.0,2
2023-08-01,2023-08,HOME,AWAY,7,"(2, 3)",0.4611187028476388,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-319650.0,3
2023-08-01,2023-08,HOME,AWAY,0,"(2, 3)",0.4611187028476388,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-322350.0,4
2023-08-02,2023-08,HOME,AWAY,4,"(2, 3)",0.4611187028476388,8100,"{2: 4050.0, 3: 4050.0}",0,-8100.0,0,-330450.0,5
2023-08-02,2023-08,HOME,AWAY,3,"(2, 3)",0.4611187028476388,24300,"{2: 12150.0, 3: 12150.0}",1,23085.0,0,-307365.0,0
2023-08-02,2023-08,HOME,AWAY,5,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-307465.0,1
2023-08-02,2023-08,HOME,AWAY,2,"(2, 3)",0.4611187028476388,300,"{2: 150.0, 3: 150.0}",1,210.0,0,-307255.0,0
2023-08-02,2023-08,HOME,AWAY,0,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-307355.0,1
2023-08-02,2023-08,HOME,AWAY,3,"(2, 3)",0.4611187028476388,300,"{2: 150.0, 3: 150.0}",1,277.5,0,-307077.5,0
2023-08-02,2023-08,HOME,AWAY,2,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",1,75.0,0,-307002.5,0
2023-08-03,2023-08,HOME,AWAY,4,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-307102.5,1
2023-08-03,2023-08,HOME,AWAY,2,"(2, 3)",0.4611187028476388,300,"{2: 150.0, 3: 150.0}",1,375.0,0,-306727.5,0
2023-08-03,2023-08,HOME,AWAY,4,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-306827.5,1
2023-08-03,2023-08,HOME,AWAY,3,"(2, 3)",0.4611187028476388,300,"{2: 150.0, 3: 150.0}",1,262.5,0,-306565.0,0
2023-08-03,2023-08,HOME,AWAY,2,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",1,82.5,0,-306482.5,0
2023-09-01,2023-09,HOME,AWAY,2,"(2, 3)",0.4499191885180898,100,"{2: 50.0, 3: 50.0}",1,72.50000000000001,0,-306410.0,0
2023-09-01,2023-09,HOME,AWAY,5,"(2, 3)",0.4499191885180898,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-306510.0,1
2023-09-01,2023-09,HOME,AWAY,1,"(2, 3)",0.4499191885180898,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-306810.0,2
2023-09-01,2023-09,HOME,AWAY,2,"(2, 3)",0.4499191885180898,900,"{2: 450.0, 3: 450.0}",1,1125.0,0,-305685.0,0
2023-09-01,2023-09,HOME,AWAY,4,"(2, 3)",0.4499191885180898,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-305785.0,1
2023-09-02,2023-09,HOME,AWAY,1,"(2, 3)",0.4499191885180898,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-306085.0,2
2023-09-02,2023-09,HOME,AWAY,4,"(2, 3)",0.4499191885180898,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-306985.0,3
2023-09-02,2023-09,HOME,AWAY,4,"(2, 3)",0.4499191885180898,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-309685.0,4
2023-09-02,2023-09,HOME,AWAY,4,"(2, 3)",0.4499191885180898,8100,"{2: 4050.0, 3: 4050.0}",0,-8100.0,0,-317785.0,5
2023-09-02,2023-09,HOME,AWAY,4,"(2, 3)",0.4499191885180898,24300,"{2: 12150.0, 3: 12150.0}",0,-24300.0,0,-342085.0,6
2023-09-02,2023-09,HOME,AWAY,3,"(2, 3)",0.4499191885180898,72900,"{2: 36450.0, 3: 36450.0}",1,69255.0,0,-272830.0,0
2023-09-02,2023-09,HOME,AWAY,2,"(2, 3)",0.4499191885180898,100,"{2: 50.0, 3: 50.0}",1,115.0,0,-272715.0,0
2023-09-02,2023-09,HOME,AWAY,2,"(2, 3)",0.4499191885180898,100,"{2: 50.0, 3: 50.0}",1,90.0,0,-272625.0,0
2023-09-02,2023-09,HOME,AWAY,6,"(2, 3)",0.4499191885180898,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-272725.0,1
2023-09-02,2023-09,HOME,AWAY,3,"(2, 3)",0.4499191885180898,300,"{2: 150.0, 3: 150.0}",1,240.0,0,-272485.0,0
2023-09-02,2023-09,HOME,AWAY,6,"(2, 3)",0.4499191885180898,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-272585.0,1
2023-10-01,2023-10,HOME,AWAY,2,"(2, 3)",0.44618580664746377,300,"{2: 150.0, 3: 150.0}",1,217.5,0,-272367.5,0
2023-10-01,2023-10,HOME,AWAY,3,"(2, 3)",0.44618580664746377,100,"{2: 50.0, 3: 50.0}",1,92.5,0,-272275.0,0
